timestamp,date,method,actual_load,forecast_load,charge,discharge,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load
2017-12-17 16:00:00,2017-12-17,Last-week,420.0,429.0,0.0,13.157894736842138,432.1086465352605,418.23900767487294,406.84210526315786,415.84210526315786
2017-12-17 17:00:00,2017-12-17,Last-week,423.0,426.0,0.0,10.157894736842138,418.23900767487294,407.53164647465337,412.84210526315786,415.84210526315786
2017-12-17 18:00:00,2017-12-17,Last-week,422.0,426.0,0.0,10.157894736842138,407.53164647465337,396.8242852744338,411.84210526315786,415.84210526315786
2017-12-17 19:00:00,2017-12-17,Last-week,417.0,427.0,0.0,11.157894736842138,396.8242852744338,385.0628315208246,405.84210526315786,415.84210526315786
2017-12-17 20:00:00,2017-12-17,Last-week,413.0,423.0,0.0,7.157894736842138,385.0628315208246,377.51774798077395,405.84210526315786,415.84210526315786
2017-12-17 21:00:00,2017-12-17,Last-week,414.0,422.0,0.0,6.157894736842138,377.51774798077395,371.0267569941125,407.84210526315786,415.84210526315786
2017-12-17 22:00:00,2017-12-17,Last-week,411.0,421.0,0.0,5.157894736842138,371.0267569941125,365.5898585608403,405.84210526315786,415.84210526315786
2017-12-17 23:00:00,2017-12-17,Last-week,408.0,415.0,0.8421052631578618,0.0,365.5898585608403,366.3887497591986,408.84210526315786,415.84210526315786
2017-12-18 00:00:00,2017-12-18,Last-week,405.0,413.0,23.519823788546162,0.0,366.3887497591986,388.7016137604835,428.51982378854615,436.51982378854615
2017-12-18 01:00:00,2017-12-18,Last-week,403.0,414.0,22.51982378854609,0.0,388.7016137604835,410.0657944637187,425.5198237885461,436.5198237885461
2017-12-18 02:00:00,2017-12-18,Last-week,404.0,409.0,27.51982378854609,0.0,410.0657944637187,436.1733916572066,431.5198237885461,436.5198237885461
2017-12-18 03:00:00,2017-12-18,Last-week,401.0,410.0,26.51982378854609,0.0,436.1733916572066,461.33230555264345,427.5198237885461,436.5198237885461
2017-12-18 04:00:00,2017-12-18,Last-week,399.0,404.0,32.51982378854609,0.0,461.33230555264345,492.1833192363829,431.5198237885461,436.5198237885461
2017-12-18 05:00:00,2017-12-18,Last-week,400.0,405.0,31.51982378854609,0.0,492.1833192363829,522.085649622074,431.5198237885461,436.5198237885461
2017-12-18 06:00:00,2017-12-18,Last-week,401.0,407.0,29.51982378854609,0.0,522.085649622074,550.0906134116631,430.5198237885461,436.5198237885461
2017-12-18 07:00:00,2017-12-18,Last-week,404.0,409.0,27.51982378854609,0.0,550.0906134116631,576.19821060515,431.5198237885461,436.5198237885461
2017-12-18 08:00:00,2017-12-18,Last-week,414.0,416.0,20.51982378854609,0.0,576.19821060515,595.6650247122834,434.5198237885461,436.5198237885461
2017-12-18 09:00:00,2017-12-18,Last-week,427.0,427.0,9.519823788546091,0.0,595.6650247122834,604.6963225408608,436.5198237885461,436.5198237885461
2017-12-18 10:00:00,2017-12-18,Last-week,441.0,441.0,0.0,4.480176211453909,604.6963225408608,599.9738021584953,436.5198237885461,436.5198237885461
2017-12-18 11:00:00,2017-12-18,Last-week,455.0,462.0,0.0,25.48017621145391,599.9738021584953,573.1153381549502,429.5198237885461,436.5198237885461
2017-12-18 12:00:00,2017-12-18,Last-week,461.0,468.0,0.0,31.48017621145391,573.1153381549502,539.9323188310682,429.5198237885461,436.5198237885461
2017-12-18 13:00:00,2017-12-18,Last-week,461.0,469.0,0.0,32.48017621145391,539.9323188310682,505.6952069537965,428.5198237885461,436.5198237885461
2017-12-18 14:00:00,2017-12-18,Last-week,462.0,469.0,0.0,32.48017621145391,505.6952069537965,471.45809507652484,429.5198237885461,436.5198237885461
2017-12-18 15:00:00,2017-12-18,Last-week,461.0,468.0,0.0,31.48017621145391,471.45809507652484,438.2750757526428,429.5198237885461,436.5198237885461
2017-12-18 16:00:00,2017-12-18,Last-week,457.0,467.0,0.0,30.48017621145391,438.2750757526428,406.1461489821504,426.5198237885461,436.5198237885461
2017-12-18 17:00:00,2017-12-18,Last-week,456.0,467.0,0.0,30.48017621145391,406.1461489821504,374.01722221165846,425.5198237885461,436.5198237885461
2017-12-18 18:00:00,2017-12-18,Last-week,452.0,456.0,0.0,19.48017621145391,374.01722221165846,353.4833135284507,432.5198237885461,436.5198237885461
2017-12-18 19:00:00,2017-12-18,Last-week,441.0,451.0,0.0,14.480176211453909,353.4833135284507,338.21986761219,426.5198237885461,436.5198237885461
2017-12-18 20:00:00,2017-12-18,Last-week,434.0,440.0,0.0,3.4801762114539088,338.21986761219,334.55143978321325,430.5198237885461,436.5198237885461
2017-12-18 21:00:00,2017-12-18,Last-week,431.0,428.0,8.519823788546091,0.0,334.55143978321325,342.6340543137402,439.5198237885461,436.5198237885461
2017-12-18 22:00:00,2017-12-18,Last-week,425.0,429.0,7.519823788546091,0.0,342.6340543137402,349.7679855462169,432.5198237885461,436.5198237885461
2017-12-18 23:00:00,2017-12-18,Last-week,424.0,419.0,17.51982378854609,0.0,349.7679855462169,366.3887497591986,441.5198237885461,436.5198237885461
