timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-24 09:00:00,2017-12-24,LightGBM,389.0000000000,416.5429851343,1.3581849687,0.0000000000,405.1975390230,403.9090516276,405.1975390230,390.3581849687,417.9011701029,Medium,0: optimal
2017-12-24 10:00:00,2017-12-24,LightGBM,387.0000000000,422.9119265384,0.0000000000,5.0107564354,399.9157379776,405.1975390230,399.9157379776,381.9892435646,417.9011701029,Medium,0: optimal
2017-12-24 11:00:00,2017-12-24,LightGBM,387.0000000000,417.7005207638,0.2006493392,0.0000000000,400.1060906545,399.9157379776,400.1060906545,387.2006493392,417.9011701029,Medium,0: optimal
2017-12-24 12:00:00,2017-12-24,LightGBM,389.0000000000,418.3740053673,0.0000000000,0.4728352643,399.6076785233,400.1060906545,399.6076785233,388.5271647357,417.9011701029,Medium,0: optimal
2017-12-24 13:00:00,2017-12-24,LightGBM,391.0000000000,417.6365036999,0.2646664031,0.0000000000,399.8587631195,399.6076785233,399.8587631195,391.2646664031,417.9011701029,Medium,0: optimal
2017-12-24 14:00:00,2017-12-24,LightGBM,394.0000000000,419.3634015305,0.0000000000,1.4622314276,398.3174358604,399.8587631195,398.3174358604,392.5377685724,417.9011701029,Medium,0: optimal
2017-12-24 15:00:00,2017-12-24,LightGBM,392.0000000000,420.5937732517,0.0000000000,2.6926031488,395.4791829320,398.3174358604,395.4791829320,389.3073968512,417.9011701029,Medium,0: optimal
2017-12-24 16:00:00,2017-12-24,LightGBM,393.0000000000,420.8241534861,0.0000000000,2.9229833832,392.3980879141,395.4791829320,392.3980879141,390.0770166168,417.9011701029,Medium,0: optimal
2017-12-24 17:00:00,2017-12-24,LightGBM,394.0000000000,422.0091762846,0.0000000000,4.1080061817,388.0678691887,392.3980879141,388.0678691887,389.8919938183,417.9011701029,Medium,0: optimal
2017-12-24 18:00:00,2017-12-24,LightGBM,391.0000000000,423.2474657579,0.0000000000,5.3462956550,382.4323787505,388.0678691887,382.4323787505,385.6537043450,417.9011701029,Medium,0: optimal
2017-12-24 19:00:00,2017-12-24,LightGBM,390.0000000000,423.6796951689,0.0000000000,5.7785250659,376.3412785090,382.4323787505,376.3412785090,384.2214749341,417.9011701029,Medium,0: optimal
2017-12-24 20:00:00,2017-12-24,LightGBM,394.0000000000,423.2116285495,0.0000000000,5.3104584466,370.7435638054,376.3412785090,370.7435638054,388.6895415534,417.9011701029,Medium,0: optimal
2017-12-24 21:00:00,2017-12-24,LightGBM,395.0000000000,420.7599218330,0.0000000000,2.8587517300,367.7301748948,370.7435638054,367.7301748948,392.1412482700,417.9011701029,Medium,0: optimal
2017-12-24 22:00:00,2017-12-24,LightGBM,388.0000000000,420.2317460703,0.0000000000,2.3305759673,365.2735321225,367.7301748948,365.2735321225,385.6694240327,417.9011701029,Medium,0: optimal
2017-12-24 23:00:00,2017-12-24,LightGBM,387.0000000000,416.7256274967,1.1755426062,0.0000000000,366.3887497592,365.2735321225,366.3887497592,388.1755426062,417.9011701029,Medium,0: optimal
2017-12-25 00:00:00,2017-12-25,LightGBM,387.0000000000,416.5290289817,20.5149689187,0.0000000000,385.8509581324,366.3887497592,385.8509581324,407.5149689187,437.0439979004,Medium,0: optimal
2017-12-25 01:00:00,2017-12-25,LightGBM,385.0000000000,415.8329622824,21.2110356180,0.0000000000,405.9735133576,385.8509581324,405.9735133576,406.2110356180,437.0439979004,Medium,0: optimal
2017-12-25 02:00:00,2017-12-25,LightGBM,386.0000000000,418.3030936648,18.7409042356,0.0000000000,423.7526961963,405.9735133576,423.7526961963,404.7409042356,437.0439979004,Medium,0: optimal
2017-12-25 03:00:00,2017-12-25,LightGBM,387.0000000000,417.0158788291,20.0281190714,0.0000000000,442.7530382506,423.7526961963,442.7530382506,407.0281190714,437.0439979004,Medium,0: optimal
2017-12-25 04:00:00,2017-12-25,LightGBM,387.0000000000,417.5421497968,19.5018481036,0.0000000000,461.2541158277,442.7530382506,461.2541158277,406.5018481036,437.0439979004,Medium,0: optimal
2017-12-25 05:00:00,2017-12-25,LightGBM,385.0000000000,418.6989539462,18.3450439543,0.0000000000,478.6577526291,461.2541158277,478.6577526291,403.3450439543,437.0439979004,Medium,0: optimal
2017-12-25 06:00:00,2017-12-25,LightGBM,385.0000000000,418.9616405595,18.0823573410,0.0000000000,495.8121830278,478.6577526291,495.8121830278,403.0823573410,437.0439979004,Medium,0: optimal
2017-12-25 07:00:00,2017-12-25,LightGBM,382.0000000000,418.2386762257,18.8053216748,0.0000000000,513.6524776152,495.8121830278,513.6524776152,400.8053216748,437.0439979004,Medium,0: optimal
2017-12-25 08:00:00,2017-12-25,LightGBM,384.0000000000,426.7266870780,10.3173108224,0.0000000000,523.4403380732,513.6524776152,523.4403380732,394.3173108224,437.0439979004,Medium,0: optimal
2017-12-25 09:00:00,2017-12-25,LightGBM,384.0000000000,430.6164672971,6.4275306034,0.0000000000,529.5380290043,523.4403380732,529.5380290043,390.4275306034,437.0439979004,Medium,0: optimal
2017-12-25 10:00:00,2017-12-25,LightGBM,385.0000000000,449.0357022447,0.0000000000,11.9917043443,516.8976627525,529.5380290043,516.8976627525,373.0082956557,437.0439979004,Medium,0: optimal
2017-12-25 11:00:00,2017-12-25,LightGBM,385.0000000000,458.8692556145,0.0000000000,21.8252577141,493.8918211203,516.8976627525,493.8918211203,363.1747422859,437.0439979004,Medium,0: optimal
2017-12-25 12:00:00,2017-12-25,LightGBM,388.0000000000,463.1742900285,0.0000000000,26.1302921281,466.3480747702,493.8918211203,466.3480747702,361.8697078719,437.0439979004,Medium,0: optimal
2017-12-25 13:00:00,2017-12-25,LightGBM,390.0000000000,458.7686565956,0.0000000000,21.7246586951,443.4482738147,466.3480747702,443.4482738147,368.2753413049,437.0439979004,Medium,0: optimal
2017-12-25 14:00:00,2017-12-25,LightGBM,389.0000000000,459.4834697921,0.0000000000,22.4394718916,419.7949935918,443.4482738147,419.7949935918,366.5605281084,437.0439979004,Medium,0: optimal
2017-12-25 15:00:00,2017-12-25,LightGBM,387.0000000000,457.0286480831,0.0000000000,19.9846501826,398.7293226522,419.7949935918,398.7293226522,367.0153498174,437.0439979004,Medium,0: optimal
2017-12-25 16:00:00,2017-12-25,LightGBM,390.0000000000,456.2400385140,0.0000000000,19.1960406135,378.4949191869,398.7293226522,378.4949191869,370.8039593865,437.0439979004,Medium,0: optimal
2017-12-25 17:00:00,2017-12-25,LightGBM,390.0000000000,453.5279583011,0.0000000000,16.4839604007,361.1192992782,378.4949191869,361.1192992782,373.5160395993,437.0439979004,Medium,0: optimal
2017-12-25 18:00:00,2017-12-25,LightGBM,387.0000000000,449.5928184909,0.0000000000,12.5488205904,347.8916809400,361.1192992782,347.8916809400,374.4511794096,437.0439979004,Medium,0: optimal
2017-12-25 19:00:00,2017-12-25,LightGBM,386.0000000000,439.2362303318,0.0000000000,2.1922324313,345.5808650589,347.8916809400,345.5808650589,383.8077675687,437.0439979004,Medium,0: optimal
2017-12-25 20:00:00,2017-12-25,LightGBM,383.0000000000,441.9163044818,0.0000000000,4.8723065814,340.4450029736,345.5808650589,340.4450029736,378.1276934186,437.0439979004,Medium,0: optimal
2017-12-25 21:00:00,2017-12-25,LightGBM,383.0000000000,432.4420906699,4.6019072305,0.0000000000,344.8107555024,340.4450029736,344.8107555024,387.6019072305,437.0439979004,Medium,0: optimal
2017-12-25 22:00:00,2017-12-25,LightGBM,382.0000000000,426.3076272086,10.7363706918,0.0000000000,354.9961710594,344.8107555024,354.9961710594,392.7363706918,437.0439979004,Medium,0: optimal
2017-12-25 23:00:00,2017-12-25,LightGBM,382.0000000000,425.0351655291,12.0088323714,0.0000000000,366.3887497592,354.9961710594,366.3887497592,394.0088323714,437.0439979004,Medium,0: optimal
2017-12-26 00:00:00,2017-12-26,LightGBM,379.0000000000,422.2428096387,11.0422216645,0.0000000000,376.8643210257,366.3887497592,376.8643210257,390.0422216645,433.2850313032,Medium,0: optimal
2017-12-26 01:00:00,2017-12-26,LightGBM,382.0000000000,420.1241047204,13.1609265828,0.0000000000,389.3498722616,376.8643210257,389.3498722616,395.1609265828,433.2850313032,Medium,0: optimal
2017-12-26 02:00:00,2017-12-26,LightGBM,382.0000000000,418.7489257904,14.5361055128,0.0000000000,403.1400327803,389.3498722616,403.1400327803,396.5361055128,433.2850313032,Medium,0: optimal
2017-12-26 03:00:00,2017-12-26,LightGBM,383.0000000000,418.0840559686,15.2009753346,0.0000000000,417.5609441944,403.1400327803,417.5609441944,398.2009753346,433.2850313032,Medium,0: optimal
2017-12-26 04:00:00,2017-12-26,LightGBM,381.0000000000,418.8799109034,14.4051203998,0.0000000000,431.2268413241,417.5609441944,431.2268413241,395.4051203998,433.2850313032,Medium,0: optimal
2017-12-26 05:00:00,2017-12-26,LightGBM,383.0000000000,419.0871751622,14.1978561410,0.0000000000,444.6961103132,431.2268413241,444.6961103132,397.1978561410,433.2850313032,Medium,0: optimal
2017-12-26 06:00:00,2017-12-26,LightGBM,382.0000000000,418.9122027117,14.3728285916,0.0000000000,458.3313727438,444.6961103132,458.3313727438,396.3728285916,433.2850313032,Medium,0: optimal
2017-12-26 07:00:00,2017-12-26,LightGBM,381.0000000000,423.2344548763,10.0505764269,0.0000000000,467.8661867357,458.3313727438,467.8661867357,391.0505764269,433.2850313032,Medium,0: optimal
2017-12-26 08:00:00,2017-12-26,LightGBM,381.0000000000,439.6865341201,0.0000000000,6.4015028169,461.1184102859,467.8661867357,461.1184102859,374.5984971831,433.2850313032,Medium,0: optimal
2017-12-26 09:00:00,2017-12-26,LightGBM,381.0000000000,433.4698872322,0.0000000000,0.1848559290,460.9235550277,461.1184102859,460.9235550277,380.8151440710,433.2850313032,Medium,0: optimal
2017-12-26 10:00:00,2017-12-26,LightGBM,385.0000000000,444.4005756244,0.0000000000,11.1155443212,449.2067425318,460.9235550277,449.2067425318,373.8844556788,433.2850313032,Medium,0: optimal
2017-12-26 11:00:00,2017-12-26,LightGBM,392.0000000000,455.8073750516,0.0000000000,22.5223437483,425.4661077018,449.2067425318,425.4661077018,369.4776562517,433.2850313032,Medium,0: optimal
2017-12-26 12:00:00,2017-12-26,LightGBM,393.0000000000,455.7931068634,0.0000000000,22.5080755602,401.7405128627,425.4661077018,401.7405128627,370.4919244398,433.2850313032,Medium,0: optimal
2017-12-26 13:00:00,2017-12-26,LightGBM,394.0000000000,443.8473840897,0.0000000000,10.5623527865,390.6068154442,401.7405128627,390.6068154442,383.4376472135,433.2850313032,Medium,0: optimal
2017-12-26 14:00:00,2017-12-26,LightGBM,396.0000000000,445.5485923806,0.0000000000,12.2635610774,377.6798870344,390.6068154442,377.6798870344,383.7364389226,433.2850313032,Medium,0: optimal
2017-12-26 15:00:00,2017-12-26,LightGBM,397.0000000000,444.1546481860,0.0000000000,10.8696168828,366.2223048201,377.6798870344,366.2223048201,386.1303831172,433.2850313032,Medium,0: optimal
2017-12-26 16:00:00,2017-12-26,LightGBM,399.0000000000,441.0724452691,0.0000000000,7.7874139659,358.0136497485,366.2223048201,358.0136497485,391.2125860341,433.2850313032,Medium,0: optimal
2017-12-26 17:00:00,2017-12-26,LightGBM,400.0000000000,438.4275039895,0.0000000000,5.1424726863,352.5930075838,358.0136497485,352.5930075838,394.8575273137,433.2850313032,Medium,0: optimal
2017-12-26 18:00:00,2017-12-26,LightGBM,396.0000000000,427.7087385740,5.5762927292,0.0000000000,357.8831433610,352.5930075838,357.8831433610,401.5762927292,433.2850313032,Medium,0: optimal
2017-12-26 19:00:00,2017-12-26,LightGBM,396.0000000000,427.2918533831,5.9931779201,0.0000000000,363.5687711561,357.8831433610,363.5687711561,401.9931779201,433.2850313032,Medium,0: optimal
2017-12-26 20:00:00,2017-12-26,LightGBM,392.0000000000,429.2185381909,4.0664931124,0.0000000000,367.4265852534,363.5687711561,367.4265852534,396.0664931124,433.2850313032,Medium,0: optimal
2017-12-26 21:00:00,2017-12-26,LightGBM,386.0000000000,430.3335865313,2.9514447719,0.0000000000,370.2265716136,367.4265852534,370.2265716136,388.9514447719,433.2850313032,Medium,0: optimal
2017-12-26 22:00:00,2017-12-26,LightGBM,385.0000000000,435.8418203465,0.0000000000,2.5567890432,367.5314793226,370.2265716136,367.5314793226,382.4432109568,433.2850313032,Medium,0: optimal
