building,split,method,MAE,RMSE,MAPE,bias,actual_p75,peak_quartile_MAE,peak_quartile_bias,daily_peak_hour_MAE,daily_peak_hour_exact_rate,daily_top3_overlap,peak_region_threshold,peak_region_MAE,peak_region_RMSE,normalized_MAE,normalized_RMSE,normalized_peak_region_MAE,normalized_peak_region_RMSE,no_battery_peak,post_dispatch_peak,absolute_peak_reduction,peak_reduction_percentage,mean_daily_peak,worst_10pct_daily_peak,mean_regret_vs_oracle,p90_regret,max_regret,oracle_capture_ratio,battery_throughput,equivalent_full_cycles
Lamb_office_Gerardo,test,LightGBM,2.874078621623744,4.241482708365726,26.988520741470463,1.2166686397225823,21.475,4.379754995790131,-1.6748508309535122,2.6666666666666665,0.36666666666666664,0.5,21.475,4.379754995790131,5.594617911551641,0.3363553875459213,0.4963836234012547,0.5125657238050431,0.6547419620511884,53.61,52.19,1.4200000000000017,2.6487595597836258,25.437111528756326,49.80104647760021,2.2312356472728343,4.524903111367715,7.131227128008561,-0.055435154091059397,610.5964888185725,14.103656222221113
Lamb_office_Gerardo,test,XGBoost,3.0676821338600577,4.617242705404181,29.011880236443638,1.156829572174284,21.475,4.48157629330953,-2.483549786249797,2.8,0.36666666666666664,0.5000000000000001,21.475,4.48157629330953,5.883730984857832,0.3590129390473158,0.5403590729513158,0.52448193992032,0.6885770628326543,53.61,52.19,1.4200000000000017,2.6487595597836258,25.25474263852958,49.71313467606279,2.0488667570460977,4.426037779678343,5.94346849671479,-0.07920262661948566,728.1319050568978,16.818508231554485
Lamb_office_Gerardo,test,CatBoost,3.496412421165685,4.913541237037814,33.52864320468735,1.1879967012893442,21.475,5.107318466828497,-3.6317679157487985,2.1666666666666665,0.3333333333333333,0.47777777777777775,21.475,5.107318466828497,6.673493737784381,0.40918753790985063,0.5750350928371646,0.5977129746228051,0.7810035381668142,53.61,52.19,1.4200000000000017,2.6487595597836258,25.254054679519975,49.33612115495858,2.0481787980364907,3.9004262800647678,5.94346849671479,-0.20037699267412526,784.7200949661185,18.125591372929307
Lamb_office_Gerardo,test,Phase8_DOEF,2.874078621623744,4.241482708365726,26.988520741470463,1.2166686397225823,21.475,4.379754995790131,-1.6748508309535122,2.6666666666666665,0.36666666666666664,0.5,21.475,4.379754995790131,5.594617911551641,0.3363553875459213,0.4963836234012547,0.5125657238050431,0.6547419620511884,53.61,52.19,1.4200000000000017,2.6487595597836258,25.437111528756326,49.80104647760021,2.2312356472728343,4.524903111367715,7.131227128008561,-0.055435154091059397,610.5964888185725,14.103656222221113
Lamb_office_Gerardo,test,PeakAwareLightGBM,2.874078621623744,4.241482708365726,26.988520741470463,1.2166686397225823,21.475,4.379754995790131,-1.6748508309535122,2.6666666666666665,0.36666666666666664,0.5,21.475,4.379754995790131,5.594617911551641,0.3363553875459213,0.4963836234012547,0.5125657238050431,0.6547419620511884,53.61,52.19,1.4200000000000017,2.6487595597836258,25.437111528756326,49.80104647760021,2.2312356472728343,4.524903111367715,7.131227128008561,-0.055435154091059397,610.5964888185725,14.103656222221113
Hog_office_Alexis,test,Persistence,3.0044513888888886,5.6629918232571885,17.165870169335168,0.040301388888888984,19.72925,5.600322222222222,-2.6034222222222225,6.533333333333333,0.1,0.3444444444444444,19.72925,5.600322222222222,8.147980410983926,0.15521740236590617,0.29256418781680443,0.28932652096157446,0.42094485489043987,40.164,40.44062337662338,-0.27662337662337677,-0.6887346295771755,27.302001433157006,38.551230756383504,4.111465517066093,8.817310838570673,12.494653823671129,-1.2432860553619849,1623.8291046413137,16.557441045338937
Hog_office_Alexis,test,Day,3.0044513888888886,5.6629918232571885,17.165870169335168,0.040301388888888984,19.72925,5.600322222222222,-2.6034222222222225,6.533333333333333,0.1,0.3444444444444444,19.72925,5.600322222222222,8.147980410983926,0.15521740236590617,0.29256418781680443,0.28932652096157446,0.42094485489043987,40.164,40.44062337662338,-0.27662337662337677,-0.6887346295771755,27.302001433157006,38.551230756383504,4.111465517066093,8.817310838570673,12.494653823671129,-1.2432860553619849,1623.8291046413137,16.557441045338937
Hog_office_Alexis,test,Week,2.8228208333333336,5.140415431087907,16.362586399547666,-0.22897361111111109,19.72925,4.211038888888889,-1.5535611111111112,4.133333333333334,0.06666666666666667,0.4444444444444444,19.72925,4.211038888888889,5.712755292131615,0.14583391787090966,0.26556659669909277,0.21755270197161367,0.2951350919093022,40.164,38.518,1.6460000000000008,4.0981973906981395,26.908770096979758,37.04864754860286,3.718234180888843,8.802119762336721,12.23789682534062,-1.6570805479725055,1708.814827454982,17.424001504909985
Hog_office_Alexis,test,DayWeek,2.4646597222222226,4.290183551904018,14.58545373489701,-0.09433611111111091,19.72925,4.010358333333334,-2.0784916666666664,4.866666666666666,0.16666666666666666,0.43333333333333335,19.72925,4.010358333333334,5.801927618496959,0.12733042751631524,0.22164151134618523,0.20718504727968678,0.2997419552163741,40.164,37.89647798343622,2.267522016563781,5.645657844248036,26.186381509390557,36.52754013101811,2.9958455932996433,6.384266112566979,10.741227396504328,-0.6875055264131974,1765.4154696950768,18.001132309093787
Hog_office_Alexis,test,LightGBM,2.072001256800829,3.346049313982176,11.941605667426495,-0.7131953800125811,19.72925,3.8351589980942524,-3.0219720734824334,4.933333333333334,0.1,0.3777777777777777,19.72925,3.8351589980942524,4.651040947475137,0.10704471836985059,0.1728651974950436,0.1981338155597751,0.24028429843610696,40.164,35.27688580281207,4.887114197187934,12.167897114799159,25.66416283652036,35.13191201681087,2.4736269204294503,4.658393154300694,8.39313367838924,-0.22194658555729285,1690.787841569035,17.240188593084117
Hog_office_Alexis,test,XGBoost,2.1797651027679446,3.4063073038500775,12.355386104804387,-0.8172142590416803,19.72925,3.9311333064609104,-3.3478213484870065,4.066666666666666,0.16666666666666666,0.41111111111111115,19.72925,3.9311333064609104,4.722111997146228,0.11261206564058186,0.17597827454254603,0.20309208610914362,0.24395600494271308,40.164,34.985611789037634,5.178388210962368,12.89310878140217,25.653083059353442,34.62939368103706,2.4625471432625283,5.046466731522584,9.093047996428414,-0.24926017480013252,1606.5444851977172,16.381197703837984
Hog_office_Alexis,test,CatBoost,2.323326585518246,3.4332249512714554,13.305490781291837,-0.8696317396041373,19.72925,3.857945555822083,-3.233408280939742,3.4,0.16666666666666666,0.43333333333333335,19.72925,3.857945555822083,4.805278364427672,0.12002880751722128,0.17736890689759063,0.1993110255863559,0.24825258552357202,40.164,35.47109660770924,4.692903392290759,11.68435263492371,25.594557555209466,34.99017074619284,2.40402163911855,4.649019687938429,7.32940860798638,-0.1827513646447377,1677.221065081749,17.101854392014864
Hog_office_Alexis,test,Phase8_DOEF,1.9771231623710321,3.3636135365278133,11.657640555934574,-0.5275375993421402,19.72925,3.5372720466719247,-2.738927951437703,4.2,0.23333333333333334,0.4111111111111111,19.72925,3.5372720466719247,4.615885591461373,0.10214308094836232,0.17377260874762462,0.18274423762569106,0.23846808564601651,40.164,35.378314462452735,4.785685537547266,11.915360864324436,25.526491266585698,34.92008178076891,2.3359553504947903,4.179011410973429,8.491967146812769,-0.158198328857565,1633.933424491339,16.660470163207215
Hog_office_Alexis,test,PeakAwareLightGBM,2.072001256800829,3.346049313982176,11.941605667426495,-0.7131953800125811,19.72925,3.8351589980942524,-3.0219720734824334,4.933333333333334,0.1,0.3777777777777777,19.72925,3.8351589980942524,4.651040947475137,0.10704471836985059,0.1728651974950436,0.1981338155597751,0.24028429843610696,40.164,35.27688580281207,4.887114197187934,12.167897114799159,25.66416283652036,35.13191201681087,2.4736269204294503,4.658393154300694,8.39313367838924,-0.22194658555729285,1690.787841569035,17.240188593084117
Hog_office_Byron,test,Persistence,60.779180555555556,118.63316446575271,6.465484238390198,4.8320833333333315,1041.28475,86.54378888888888,-60.35057777777777,1.2333333333333334,0.23333333333333334,0.6333333333333333,1041.28475,86.54378888888888,155.0744766204649,0.06378289483565416,0.12449602946231768,0.09082079315520643,0.16273827556684825,1299.828,1252.4842070484578,47.34379295154213,3.642312132954678,1015.9961605242139,1214.8150587822345,73.57819969857749,184.97276183930344,215.16135358210317,-0.1287274030497604,67581.49135718077,13.997640126382725
Hog_office_Byron,test,Day,60.779180555555556,118.63316446575271,6.465484238390198,4.8320833333333315,1041.28475,86.54378888888888,-60.35057777777777,1.2333333333333334,0.23333333333333334,0.6333333333333333,1041.28475,86.54378888888888,155.0744766204649,0.06378289483565416,0.12449602946231768,0.09082079315520643,0.16273827556684825,1299.828,1252.4842070484578,47.34379295154213,3.642312132954678,1015.9961605242139,1214.8150587822345,73.57819969857749,184.97276183930344,215.16135358210317,-0.1287274030497604,67581.49135718077,13.997640126382725
Hog_office_Byron,test,Week,30.790991666666656,47.803937368083666,3.2719613678603743,6.356077777777776,1041.28475,37.62938888888887,12.966266666666677,1.2333333333333334,0.16666666666666666,0.5999999999999999,1041.28475,37.62938888888887,43.51960433209637,0.03231268611075389,0.050166413597690016,0.039489037731202985,0.04567034831715345,1299.828,1108.2041950847238,191.6238049152762,14.742243197967438,985.0744145641203,1104.3004404574237,42.65645373848381,78.73622129032209,174.06269067631422,0.5305899310321629,69680.2552940238,14.432341132652205
Hog_office_Byron,test,DayWeek,36.52515138888889,61.227676986239246,3.869769299954023,5.594080555555555,1041.28475,54.12177777777779,-23.692155555555555,1.0666666666666667,0.26666666666666666,0.6555555555555554,1041.28475,54.12177777777779,81.42808594500222,0.03833022868356033,0.06425355601290246,0.056796482426466496,0.0854522715677507,1299.828,1152.7797916666666,147.04820833333338,11.312897424377178,989.5411648648777,1124.8758990100453,47.12320403924129,86.6843838348358,115.45693820031192,0.32640984659061184,71523.50832952159,14.814120109922714
Hog_office_Byron,test,LightGBM,26.567510964558156,44.34416903187631,2.943478679797083,-4.381301021146597,1041.28475,22.136409021757583,-6.36440476606941,1.5666666666666667,0.36666666666666664,0.6,1041.28475,22.136409021757583,27.67209603203947,0.027880480493622094,0.04653566310176434,0.02323039296956649,0.029039654285572054,1299.828,1121.992193029682,177.8358069703179,13.681487625310265,977.9091706882898,1113.479089435042,35.49120986265348,56.57478399620435,144.13889713874505,0.5705478242942726,66390.43150262015,13.750944960616017
Hog_office_Byron,test,XGBoost,25.513983532036672,41.878907345938806,2.8116703749969396,-2.328707109239366,1041.28475,23.164124574110236,-4.640166197374132,2.2,0.16666666666666666,0.5777777777777777,1041.28475,23.164124574110236,29.53161176426163,0.026774887610980763,0.04394856789220007,0.02430889834587308,0.030991067504859512,1299.828,1145.1507651749719,154.6772348250281,11.899823270850305,978.3151198851776,1119.5083855513187,35.897159059541245,70.30085111383362,116.7730743393688,0.557833254724367,66857.36285567639,13.847656899233373
Hog_office_Byron,test,CatBoost,24.20452531684977,40.129979408338535,2.629525899851623,-2.3177067885140046,1041.28475,24.088617838062802,-8.316413776592803,1.6666666666666667,0.13333333333333333,0.5666666666666667,1041.28475,24.088617838062802,30.34743686214079,0.025400715816173387,0.04211320772940335,0.025279080176097955,0.03184721077541167,1299.828,1136.9086948537526,162.91930514624732,12.533912575067419,980.4142386465411,1116.0155236229805,37.99627782090473,68.79507110777696,149.8810620279594,0.5520650790959782,66555.42096954482,13.78511797361524
Hog_office_Byron,test,Phase8_DOEF,24.07500450889101,37.74265637965639,2.649281034159028,-2.3862247058061623,1041.28475,22.29530643490275,-9.829954923966639,1.1,0.3333333333333333,0.6444444444444444,1041.28475,22.29530643490275,28.81418442732327,0.02526479407459098,0.039607902914739306,0.023397143111632518,0.030238184824213036,1299.828,1117.6408967299199,182.18710327008012,14.016247016534505,976.1204420578802,1110.6537650110033,33.70248123224396,51.582456572248994,127.82326882652683,0.583732295401235,67202.09146531973,13.919057913359474
Hog_office_Byron,test,PeakAwareLightGBM,28.463742081568064,46.94789533478288,3.1878814707923517,-0.41623841894928043,1041.28475,22.225179925316834,5.832174501404016,2.533333333333333,0.13333333333333333,0.5666666666666665,1041.28475,22.225179925316834,29.065336355935514,0.02987042357634901,0.049268065866018715,0.023323550941662052,0.0305017487107943,1299.828,1109.474222505633,190.35377749436702,14.644535853541162,978.4860494520245,1099.7835225909387,36.06808862638807,52.453630318404635,132.79468186199097,0.541576478293567,67828.28728670461,14.048757089574254
