timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-15 20:00:00,2017-12-15,LightGBM,434.0000000000,429.4882501920,1.5162547545,0.0000000000,338.5626102690,337.1241647078,338.5626102690,435.5162547545,431.0045049466,Medium,0: optimal
2017-12-15 21:00:00,2017-12-15,LightGBM,428.0000000000,426.1978970886,4.8066078579,0.0000000000,343.1225588641,338.5626102690,343.1225588641,432.8066078579,431.0045049466,Medium,0: optimal
2017-12-15 22:00:00,2017-12-15,LightGBM,422.0000000000,422.8063526871,8.1981522595,0.0000000000,350.9000089876,343.1225588641,350.9000089876,430.1981522595,431.0045049466,Medium,0: optimal
2017-12-15 23:00:00,2017-12-15,LightGBM,417.0000000000,414.6779386379,16.3265663087,0.0000000000,366.3887497592,350.9000089876,366.3887497592,433.3265663087,431.0045049466,Medium,0: optimal
2017-12-16 00:00:00,2017-12-16,LightGBM,408.0000000000,413.3419471302,4.4164823669,0.0000000000,370.5785928168,366.3887497592,370.5785928168,412.4164823669,417.7584294971,Medium,0: optimal
2017-12-16 01:00:00,2017-12-16,LightGBM,408.0000000000,413.9304942960,3.8279352011,0.0000000000,374.2100910081,370.5785928168,374.2100910081,411.8279352011,417.7584294971,Medium,0: optimal
2017-12-16 02:00:00,2017-12-16,LightGBM,405.0000000000,414.2274566472,3.5309728499,0.0000000000,377.5598659766,374.2100910081,377.5598659766,408.5309728499,417.7584294971,Medium,0: optimal
2017-12-16 03:00:00,2017-12-16,LightGBM,406.0000000000,411.0764791363,6.6819503608,0.0000000000,383.8989206823,377.5598659766,383.8989206823,412.6819503608,417.7584294971,Medium,0: optimal
2017-12-16 04:00:00,2017-12-16,LightGBM,405.0000000000,414.5872024548,3.1712270423,0.0000000000,386.9074108117,383.8989206823,386.9074108117,408.1712270423,417.7584294971,Medium,0: optimal
2017-12-16 05:00:00,2017-12-16,LightGBM,400.0000000000,408.3069372793,9.4514922178,0.0000000000,395.8738836204,386.9074108117,395.8738836204,409.4514922178,417.7584294971,Medium,0: optimal
2017-12-16 06:00:00,2017-12-16,LightGBM,405.0000000000,407.8081976689,9.9502318282,0.0000000000,405.3135023676,395.8738836204,405.3135023676,414.9502318282,417.7584294971,Medium,0: optimal
2017-12-16 07:00:00,2017-12-16,LightGBM,402.0000000000,407.8599158604,9.8985136367,0.0000000000,414.7040569302,405.3135023676,414.7040569302,411.8985136367,417.7584294971,Medium,0: optimal
2017-12-16 08:00:00,2017-12-16,LightGBM,406.0000000000,408.2981912874,9.4602382097,0.0000000000,423.6788269154,414.7040569302,423.6788269154,415.4602382097,417.7584294971,Medium,0: optimal
2017-12-16 09:00:00,2017-12-16,LightGBM,404.0000000000,412.7365413848,5.0218881123,0.0000000000,428.4430082921,423.6788269154,428.4430082921,409.0218881123,417.7584294971,Medium,0: optimal
2017-12-16 10:00:00,2017-12-16,LightGBM,411.0000000000,416.9408534475,0.8175760496,0.0000000000,429.2186290353,428.4430082921,429.2186290353,411.8175760496,417.7584294971,Medium,0: optimal
2017-12-16 11:00:00,2017-12-16,LightGBM,418.0000000000,421.7027903954,0.0000000000,3.9443608983,425.0609075845,429.2186290353,425.0609075845,414.0556391017,417.7584294971,Medium,0: optimal
2017-12-16 12:00:00,2017-12-16,LightGBM,417.0000000000,422.7458572677,0.0000000000,4.9874277706,419.8036971110,425.0609075845,419.8036971110,412.0125722294,417.7584294971,Medium,0: optimal
2017-12-16 13:00:00,2017-12-16,LightGBM,414.0000000000,425.5662158330,0.0000000000,7.8077863359,411.5735676759,419.8036971110,411.5735676759,406.1922136641,417.7584294971,Medium,0: optimal
2017-12-16 14:00:00,2017-12-16,LightGBM,418.0000000000,427.9790125620,0.0000000000,10.2205830649,400.8001271758,411.5735676759,400.8001271758,407.7794169351,417.7584294971,Medium,0: optimal
2017-12-16 15:00:00,2017-12-16,LightGBM,423.0000000000,427.6942478919,0.0000000000,9.9358183948,390.3268549941,400.8001271758,390.3268549941,413.0641816052,417.7584294971,Medium,0: optimal
2017-12-16 16:00:00,2017-12-16,LightGBM,422.0000000000,427.5022174627,0.0000000000,9.7437879656,380.0560006577,390.3268549941,380.0560006577,412.2562120344,417.7584294971,Medium,0: optimal
2017-12-16 17:00:00,2017-12-16,LightGBM,425.0000000000,424.8618238624,0.0000000000,7.1033943653,372.5683655535,380.0560006577,372.5683655535,417.8966056347,417.7584294971,Medium,0: optimal
2017-12-16 18:00:00,2017-12-16,LightGBM,421.0000000000,423.4773848501,0.0000000000,5.7189553530,366.5400573027,372.5683655535,366.5400573027,415.2810446470,417.7584294971,Medium,0: optimal
2017-12-16 19:00:00,2017-12-16,LightGBM,416.0000000000,421.0828856265,0.0000000000,3.3244561294,363.0357728527,366.5400573027,363.0357728527,412.6755438706,417.7584294971,Medium,0: optimal
